title,author,tags,link,source
Google Fit for Android: An Overview,Paul Trebilcox-Ruiz,Android,https://code.tutsplus.com/tutorials/google-fit-for-android-an-overview--cms-25466,Envato Tuts+
Building a CMS: goPress,Richard Guay,CMS,https://code.tutsplus.com/tutorials/building-a-cms-gopress--cms-25073,Envato Tuts+
New Rails Course: Puppet vs. Chef,Andrew Blackman,DevOps,https://code.tutsplus.com/articles/new-rails-course-puppet-vs-chef--cms-25659,Envato Tuts+
An Introduction to Cordova: Example,Wernher-Bel Ancheta,Cordova,https://code.tutsplus.com/tutorials/an-introduction-to-cordova-example--cms-25328,Envato Tuts+
WP REST API: Setting Up and Using Basic Authentication,Bilal Shahid,WordPress,https://code.tutsplus.com/tutorials/wp-rest-api-setting-up-and-using-basic-authentication--cms-24762,Envato Tuts+
Get Started Building Your Blog With Parse.js: Comments,Samantha Zhang,Web Development,https://code.tutsplus.com/tutorials/get-started-building-your-blog-with-parsejs-comments--cms-24185,Envato Tuts+
How to Use Generics in Swift,Matthew Kim,Swift,https://code.tutsplus.com/tutorials/how-to-use-generics-in-swift--cms-24919,Envato Tuts+
Recurring Profiles in OpenCart,Sajal Soni,OpenCart,https://code.tutsplus.com/tutorials/recurring-profiles-in-opencart--cms-25017,Envato Tuts+
Data Persistence and Sessions With React,Tom Whitbread,React,https://code.tutsplus.com/tutorials/data-persistence-and-sessions-with-react--cms-25180,Envato Tuts+
The Benefits of WP Engine Developer Tools,Jeff Reifman,WordPress,https://code.tutsplus.com/tutorials/the-benefits-of-wp-engine-developer-tools--cms-25471,Envato Tuts+
An Introduction to Cordova: Basics,Wernher-Bel Ancheta,Cordova,https://code.tutsplus.com/tutorials/an-introduction-to-cordova-basics--cms-25146,Envato Tuts+
Rails Image Upload: Using CarrierWave in a Rails App,Kingsley Silas Chijioke,Ruby on Rails,https://code.tutsplus.com/tutorials/rails-image-upload-using-carrierwave-in-a-rails-app--cms-25183,Envato Tuts+
Building a CMS: Structure and Styling,Richard Guay,HTML & CSS,https://code.tutsplus.com/tutorials/building-a-cms-structure-and-styling--cms-24547,Envato Tuts+
Working With JSON in Swift,Davis Allie,iOS,https://code.tutsplus.com/tutorials/working-with-json-in-swift--cms-25335,Envato Tuts+
Introducing the WP REST API,Bilal Shahid,WordPress,https://code.tutsplus.com/tutorials/introducing-the-wp-rest-api--cms-24533,Envato Tuts+
Free Course: How to Become a Web Developer,Andrew Blackman,Web Development,https://code.tutsplus.com/articles/free-course-how-to-become-a-web-developer--cms-25613,Envato Tuts+
Magento Theme Development: Series Finale,Anwar Haq,Magento,https://code.tutsplus.com/articles/magento-theme-development-series-finale--cms-25007,Envato Tuts+
iOS From Scratch With Swift: Where To Go Next,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-where-to-go-next--cms-25474,Envato Tuts+
A Beginners Guide to Titan Framework: Adding an Enable Type Option,Ahmad Awais,WordPress,https://code.tutsplus.com/tutorials/a-beginners-guide-to-titan-framework-adding-an-enable-type-option--cms-24778,Envato Tuts+
"Magento Theme Development: Product Page, Part 2",Anwar Haq,Magento,https://code.tutsplus.com/articles/magento-theme-development-product-page-part-2--cms-25001,Envato Tuts+
iOS From Scratch With Swift: Building a Shopping List Application 2,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-building-a-shopping-list-application-2--cms-25516,Envato Tuts+
A Beginners Guide to Titan Framework: Automatically Generate CSS for Your Options,Ahmad Awais,WordPress,https://code.tutsplus.com/tutorials/a-beginners-guide-to-titan-framework-automatically-generate-css-for-your-options--cms-24743,Envato Tuts+
iOS From Scratch With Swift: Building a Shopping List Application 1,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-building-a-shopping-list-application-1--cms-25515,Envato Tuts+
"Magento Theme Development: Product Page, Part 1",Anwar Haq,Magento,https://code.tutsplus.com/articles/magento-theme-development-product-page-part-1--cms-24997,Envato Tuts+
How to Simplify Managing Multiple WordPress Sites,Jeff Reifman,WordPress,https://code.tutsplus.com/tutorials/how-to-simplify-managing-multiple-wordpress-sites--cms-25015,Envato Tuts+
iOS From Scratch With Swift: Data Persistence and Sandboxing on iOS,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-data-persistence-and-sandboxing-on-ios--cms-25505,Envato Tuts+
iOS From Scratch With Swift: Exploring Tab Bar Controller,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-exploring-tab-bar-controller--cms-25470,Envato Tuts+
A Beginners Guide to Titan Framework: Adding a Code Type Option,Ahmad Awais,WordPress,https://code.tutsplus.com/tutorials/a-beginners-guide-to-titan-framework-adding-a-code-type-option--cms-24735,Envato Tuts+
"Magento Theme Development: Category Page, Part 2",Anwar Haq,Magento,https://code.tutsplus.com/articles/magento-theme-development-category-page-part-2--cms-24989,Envato Tuts+
New Coffee Break Course on Angular Controllers,Andrew Blackman,AngularJS,https://code.tutsplus.com/articles/new-coffee-break-course-on-angular-controllers--cms-25577,Envato Tuts+
iOS From Scratch With Swift: Navigation Controllers and View Controller Hierarchies,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-navigation-controllers-and-view-controller-hierarchies--cms-25462,Envato Tuts+
Getting Started with WooCommerce,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/getting-started-with-woocommerce--cms-25282,Envato Tuts+
"How to Add Save, Heading and Note Options With Titan Framework",Ahmad Awais,WordPress,https://code.tutsplus.com/tutorials/how-to-add-save-heading-and-note-options-with-titan-framework--cms-24741,Envato Tuts+
Swift Is Open Source,Jordan Morgan,Swift,https://code.tutsplus.com/articles/swift-is-open-source--cms-25476,Envato Tuts+
A Beginners Guide to Titan Framework: Adding a Sortable Type Option,Ahmad Awais,WordPress,https://code.tutsplus.com/tutorials/a-beginners-guide-to-titan-framework-adding-a-sortable-type-option--cms-24727,Envato Tuts+
"Magento Theme Development: Category Page, Part 1",Anwar Haq,Magento,https://code.tutsplus.com/articles/magento-theme-development-category-page-part-1--cms-24988,Envato Tuts+
How To Increase User Retention In Mobile Apps,Sven Lenaerts,Marketing,https://code.tutsplus.com/tutorials/how-to-increase-user-retention-in-mobile-apps--cms-25355,Envato Tuts+
A Beginners Guide to Titan Framework: Adding Multicheck-Posts & Pages,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-adding-multicheck-posts-pages--cms-24684,Envato Tuts+
Convert OpenCart Modules From 1.5.x to 2.x.x,Sajal Soni,OpenCart,https://code.tutsplus.com/tutorials/convert-opencart-modules-from-15x-to-2xx--cms-25051,Envato Tuts+
iOS From Scratch With Swift: Table View Basics,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-table-view-basics--cms-25160,Envato Tuts+
Free Full Course: How to Become a Web Developer,Joel Bankhead,Web Development,https://code.tutsplus.com/articles/free-full-course-how-to-become-a-web-developer--cms-25551,Envato Tuts+
Creating a Simple WordPress Plugin in 60 Seconds,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/creating-a-simple-wordpress-plugin-in-60-seconds--cms-25281,Envato Tuts+
A Beginners Guide to Titan Framework: Adding a Multicheck Type Option,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-adding-a-multicheck-type-option--cms-24677,Envato Tuts+
HTML5 Mastery: DOM Mutations,Florian Rappl,HTML5,http://code.tutsplus.com/tutorials/html5-mastery-dom-mutations--cms-24847,Envato Tuts+
iOS From Scratch With Swift: Auto Layout Basics,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-auto-layout-basics--cms-25520,Envato Tuts+
"A Beginners Guide to Titan: Adding Select, Select-Posts, and Select-Pages Options",Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-adding-select-select-posts-and-select-pages-options--cms-24661,Envato Tuts+
iOS From Scratch With Swift: First Steps With UIKit,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-first-steps-with-uikit--cms-25461,Envato Tuts+
"A Beginners Guide to Titan: Adding a Radio, Palette, and Image Type",Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-adding-a-radio-palette-and-image-type--cms-24639,Envato Tuts+
HTML5 Mastery: Web Security,Florian Rappl,HTML5,https://code.tutsplus.com/tutorials/html5-mastery-web-security--cms-24846,Envato Tuts+
iOS From Scratch With Swift: Exploring the Foundation Framework,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-exploring-the-foundation-framework--cms-25155,Envato Tuts+
How to Use Assembla to Collaborate on Client Projects,Jeff Reifman,Workflow,https://code.tutsplus.com/tutorials/how-to-use-assembla-to-collaborate-on-client-projects--cms-25423,Envato Tuts+
Affiliate Marketing in OpenCart: Part Three,Sajal Soni,OpenCart,https://code.tutsplus.com/tutorials/affiliate-marketing-in-opencart-part-three--cms-24935,Envato Tuts+
Magento Theme Development: Home Page Styling,Anwar Haq,Magento,https://code.tutsplus.com/articles/magento-theme-development-home-page-styling--cms-24720,Envato Tuts+
How to Advertise Android as a Bluetooth LE Peripheral,Paul Trebilcox-Ruiz,Android,https://code.tutsplus.com/tutorials/how-to-advertise-android-as-a-bluetooth-le-peripheral--cms-25426,Envato Tuts+
Kickstart Your Next iOS Project With These Templates,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/kickstart-your-next-ios-project-with-these-templates--cms-25496,Envato Tuts+
A Beginners Guide to Titan Framework: Adding a Date Type Option,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-adding-a-date-type-option--cms-24634,Envato Tuts+
HTML5 Mastery: The Browsing Context,Florian Rappl,HTML5,http://code.tutsplus.com/tutorials/html5-mastery-the-browsing-context--cms-24845,Envato Tuts+
New Code Course: Go Live With WebRTC,Andrew Blackman,JavaScript,https://code.tutsplus.com/articles/new-code-course-go-live-with-webrtc--cms-25511,Envato Tuts+
iOS From Scratch With Swift: Exploring the iOS SDK,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-exploring-the-ios-sdk--cms-25154,Envato Tuts+
A Beginners Guide to Titan Framework: Adding a Font Type Option,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-adding-a-font-type-option--cms-24613,Envato Tuts+
HTML5 Mastery: Constraint Validation,Florian Rappl,HTML5,https://code.tutsplus.com/tutorials/html5-mastery-constraint-validation--cms-24844,Envato Tuts+
Add User Chat to an iOS Application With Magnet,Bart Jacobs,Swift,https://code.tutsplus.com/tutorials/add-user-chat-to-an-ios-application-with-magnet--cms-25100,Envato Tuts+
iOS From Scratch With Swift: More Swift in a Nutshell,Bart Jacobs,Swift,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-more-swift-in-a-nutshell--cms-25169,Envato Tuts+
What Are Laravel Packages?,Alireza Rahmani Khalili,Laravel 5,https://code.tutsplus.com/tutorials/what-are-laravel-packages--cms-25013,Envato Tuts+
A Beginners Guide to Titan Framework: Adding a Checkbox Type Option,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-adding-a-checkbox-type-option--cms-24608,Envato Tuts+
iOS From Scratch With Swift: Swift in a Nutshell,Bart Jacobs,Swift,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-swift-in-a-nutshell--cms-25168,Envato Tuts+
20 Useful Laravel Packages Available on CodeCanyon,Tom McFarlin,Laravel,https://code.tutsplus.com/articles/20-useful-laravel-packages-available-on-codecanyon--cms-25334,Envato Tuts+
A Beginners Guide to Titan: Adding a Number & Editor Type Option,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-adding-a-number-editor-type-option--cms-24596,Envato Tuts+
HTML5 Mastery: Tree Traversal,Florian Rappl,HTML5,https://code.tutsplus.com/tutorials/html5-mastery-tree-traversal--cms-24843,Envato Tuts+
Understanding AsyncTask Values in 60 Seconds,Paul Trebilcox-Ruiz,Android,https://code.tutsplus.com/tutorials/understanding-asynctask-values-in-60-seconds--cms-25301,Envato Tuts+
"Bourbon Neat: Semantic, Unopinionated, Responsive Grids",Ed Wassermann,Sass,https://webdesign.tutsplus.com/articles/bourbon-neat-semantic-unopinionated-responsive-grids--cms-24853,Envato Tuts+
Affiliate Marketing in OpenCart: Part Two,Sajal Soni,OpenCart,https://code.tutsplus.com/tutorials/affiliate-marketing-in-opencart-part-two--cms-24930,Envato Tuts+
"Magento Theme Development: Home Page, Part 3",Anwar Haq,Magento,https://code.tutsplus.com/articles/magento-theme-development-home-page-part-3--cms-24718,Envato Tuts+
How to Grow Your Audience With Google App Invites,Gianluca Segato,Android,https://code.tutsplus.com/tutorials/how-to-grow-your-audience-with-google-app-invites--cms-25321,Envato Tuts+
A Beginners Guide to Titan Framework: Adding a Color Type and Upload Type Option,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-adding-a-color-type-and-upload-type-option--cms-24569,Envato Tuts+
HTML5 Mastery: Fragments,Florian Rappl,HTML5,https://webdesign.tutsplus.com/tutorials/html5-mastery-fragments--cms-24842,Envato Tuts+
iOS From Scratch With Swift: Creating Your First iOS Application,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-creating-your-first-ios-application--cms-25152,Envato Tuts+
Understanding WordPress Multisite,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/understanding-wordpress-multisite--cms-25279,Envato Tuts+
A Beginners Guide to Titan Framework: Adding Text and Textarea Types,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-adding-text-and-textarea-types--cms-24529,Envato Tuts+
New eBooks Available for Subscribers,Andrew Blackman,eBooks,https://code.tutsplus.com/articles/new-ebooks-available-for-subscribers--cms-25436,Envato Tuts+
iOS From Scratch With Swift: How to Test an iOS Application on a Device,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-how-to-test-an-ios-application-on-a-device--cms-25156,Envato Tuts+
A Beginners Guide to Titan Framework: Creating a Theme Customizer Section,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-creating-a-theme-customizer-section--cms-24417,Envato Tuts+
HTML5 Mastery: Encoding,Florian Rappl,HTML5,https://code.tutsplus.com/tutorials/html5-mastery-encoding--cms-24841,Envato Tuts+
iOS From Scratch With Swift: Setting Up the Development Environment,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-setting-up-the-development-environment--cms-25128,Envato Tuts+
Your First HTML Document in 60 Seconds,Kezz Bracey,HTML,https://webdesign.tutsplus.com/tutorials/your-first-html-document-in-60-seconds--cms-25232,Envato Tuts+
Affiliate Marketing in OpenCart: Part One,Sajal Soni,OpenCart,https://code.tutsplus.com/tutorials/affiliate-marketing-in-opencart-part-one--cms-24896,Envato Tuts+
"Magento Theme Development: Home Page, Part 2",Anwar Haq,Magento,https://code.tutsplus.com/articles/magento-theme-development-home-page-part-2--cms-24653,Envato Tuts+
"Introducing Our First ""Coffee Break Course""",Andrew Blackman,DevOps,https://code.tutsplus.com/articles/introducing-our-first-coffee-break-course--cms-25324,Envato Tuts+
iOS From Scratch With Swift: Understanding the iOS Ecosystem,Bart Jacobs,iOS,https://code.tutsplus.com/tutorials/ios-from-scratch-with-swift-understanding-the-ios-ecosystem--cms-25127,Envato Tuts+
7 Android Templates to Inspire Your Next Project,Bart Jacobs,Android,https://code.tutsplus.com/articles/7-android-templates-to-inspire-your-next-project--cms-25412,Envato Tuts+
A Beginners Guide to Titan Framework: Creating a Metabox With Titan,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-creating-a-metabox-with-titan--cms-24391,Envato Tuts+
HTML5 Mastery: Scoping Rules,Florian Rappl,HTML5,https://code.tutsplus.com/tutorials/html5-mastery-scoping-rules--cms-24840,Envato Tuts+
Building a Shopping List Application With CloudKit: Adding Relationships,Bart Jacobs,CloudKit,https://code.tutsplus.com/tutorials/building-a-shopping-list-application-with-cloudkit-adding-relationships--cms-25342,Envato Tuts+
How to Debug Your Android Wear Apps on a Hardware Device,Paul Trebilcox-Ruiz,Android,https://code.tutsplus.com/articles/how-to-debug-your-android-wear-apps-on-a-hardware-device--cms-25384,Envato Tuts+
Core Data and Swift: Asynchronous Fetching,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-asynchronous-fetching--cms-25123,Envato Tuts+
How to Program With Yii2: Google Authentication,Jeff Reifman,Yii,https://code.tutsplus.com/tutorials/how-to-program-with-yii2-google-authentication--cms-24987,Envato Tuts+
How to Develop a Membership Site With WordPress: Part 3,Gavin Jaynes,WordPress,https://code.tutsplus.com/tutorials/how-to-develop-a-membership-site-with-wordpress-part-3--cms-23391,Envato Tuts+
Cyber Monday Creative Bundle ,Nicole Bowes,Promotion,https://cgi.tutsplus.com/articles/cyber-monday-creative-bundle--cms-25365,Envato Tuts+
Core Data and Swift: Batch Deletes,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-batch-deletes--cms-25380,Envato Tuts+
New Course: Learn Java for Android,Andrew Blackman,Java,https://code.tutsplus.com/articles/new-course-learn-java-for-android--cms-25381,Envato Tuts+
A Beginners Guide to Titan Framework: Creating an Admin Panel With Titan,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-creating-an-admin-panel-with-titan--cms-24358,Envato Tuts+
Create a React Class in 60 Seconds,Andrew Burgess,React,https://code.tutsplus.com/tutorials/create-a-react-class-in-60-seconds--cms-25240,Envato Tuts+
Core Data and Swift: Batch Updates,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-batch-updates--cms-25120,Envato Tuts+
Troubleshooting WordPress in 60 Seconds,Kezz Bracey,WordPress,https://webdesign.tutsplus.com/tutorials/troubleshooting-wordpress-in-60-seconds--cms-25231,Envato Tuts+
How to Renice Processes With Top,Tom Whitbread,CLIs,https://code.tutsplus.com/tutorials/how-to-renice-processes-with-top--cms-25030,Envato Tuts+
How to Develop a Membership Site With WordPress: Part 2,Gavin Jaynes,WordPress,https://code.tutsplus.com/tutorials/how-to-develop-a-membership-site-with-wordpress-part-2--cms-23389,Envato Tuts+
Gradle in 60 Seconds,Paul Trebilcox-Ruiz,Gradle,https://code.tutsplus.com/tutorials/gradle-in-60-seconds--cms-25296,Envato Tuts+
How to Install a WordPress Theme,Tom McFarlin,WordPress,https://code.tutsplus.com/tutorials/how-to-install-a-wordpress-theme--cms-25308,Envato Tuts+
A Beginners Guide to Titan Framework: How Titan Works,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-how-titan-works--cms-24151,Envato Tuts+
"Magento Theme Development: Home Page, Part 1",Anwar Haq,Magento,https://code.tutsplus.com/articles/magento-theme-development-home-page-part-1--cms-24626,Envato Tuts+
Guys and Girls: Does Your Language Exclude People?,Rachel McCollin,Diversity,https://business.tutsplus.com/articles/guys-and-girls-does-your-language-exclude-people--cms-25264,Envato Tuts+
An Introduction to Face Detection on Android,Paul Trebilcox-Ruiz,Android,https://code.tutsplus.com/tutorials/an-introduction-to-face-detection-on-android--cms-25212,Envato Tuts+
How to Program With Yii2: Using the Advanced Application Template,Jeff Reifman,Yii,https://code.tutsplus.com/tutorials/how-to-program-with-yii2-using-the-advanced-application-template--cms-24994,Envato Tuts+
How to Develop a Membership Site With WordPress: Part 1,Gavin Jaynes,WordPress,https://code.tutsplus.com/tutorials/how-to-develop-a-membership-site-with-wordpress-part-1--cms-23159,Envato Tuts+
They're Back: $3 Video Courses!,Nicole Bowes,Promotion,https://code.tutsplus.com/articles/theyre-back-3-video-courses--cms-25326,Envato Tuts+
New Course: What's New in ASP.NET 5,Andrew Blackman,ASP.NET,https://code.tutsplus.com/articles/new-course-whats-new-in-aspnet-5--cms-25316,Envato Tuts+
Core Data and Swift: Concurrency,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-concurrency--cms-25118,Envato Tuts+
Must-Know Techniques for HTML5 Responsive Design,Jeff Reifman,Designing,https://code.tutsplus.com/tutorials/must-know-techniques-for-html5-responsive-design--cms-25233,Envato Tuts+
Understanding Marketing Campaigns in OpenCart,Sajal Soni,OpenCart,https://code.tutsplus.com/tutorials/understanding-marketing-campaigns-in-opencart--cms-24974,Envato Tuts+
Core Data and Swift: Subclassing NSManagedObject,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-subclassing-nsmanagedobject--cms-25116,Envato Tuts+
Using get_pages() to Create Link Buttons to Your Site's Top-Level Pages: Styling,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/using-get_pages-to-create-link-buttons-to-your-sites-top-level-pages-styling--cms-25040,Envato Tuts+
A Beginner's Guide to Titan Framework: Installation & Integration,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-installation-integration--cms-24141,Envato Tuts+
Doctrine ORM and Laravel 5,Alireza Rahmani Khalili,Laravel 5,https://code.tutsplus.com/tutorials/doctrine-orm-and-laravel-5--cms-24914,Envato Tuts+
Core Data and Swift: Migrations,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-migrations--cms-25084,Envato Tuts+
Introduction to Google DFP: Using Placements,Jeff Reifman,Google,https://code.tutsplus.com/tutorials/introduction-to-google-dfp-using-placements--cms-24986,Envato Tuts+
Using get_pages to Create Link Buttons to Your Site's Top-Level Pages,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/using-get_pages-to-create-link-buttons-to-your-sites-top-level-pages--cms-24967,Envato Tuts+
Magento Theme Development: Bootstrapping,Anwar Haq,Magento,https://code.tutsplus.com/articles/magento-theme-development-bootstrapping--cms-24590,Envato Tuts+
Up and Running With Realm for Android,Ashraff Hathibelagal,Android,https://code.tutsplus.com/tutorials/up-and-running-with-realm-for-android--cms-25241,Envato Tuts+
A Beginner's Guide to Titan Framework: Introduction,Ahmad Awais,WordPress,https://code.tutsplus.com/articles/a-beginners-guide-to-titan-framework-introduction--cms-24140,Envato Tuts+
Full-Text Search in MongoDB,Ashish Trivedi,MongoDB,https://code.tutsplus.com/tutorials/full-text-search-in-mongodb--cms-24835,Envato Tuts+
How We Work: A Peek Into the Lives of the Envato Tuts+ Team,Andrew Blackman,Blog,https://code.tutsplus.com/articles/how-we-work-a-peek-into-the-lives-of-the-envato-tuts-team--cms-25288,Envato Tuts+
Core Data and Swift: More NSFetchedResultsController,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-more-nsfetchedresultscontroller--cms-25078,Envato Tuts+
Improved Ajax Techniques for WordPress: Object-Oriented Programming,Tom McFarlin,WordPress,https://code.tutsplus.com/tutorials/improved-ajax-techniques-for-wordpress-object-oriented-programming--cms-24897,Envato Tuts+
Telerik Platform 2.0: Fast Forward Mobile Development,Bart Jacobs,Mobile Development,https://code.tutsplus.com/tutorials/telerik-platform-20-fast-forward-mobile-development--cms-25178,Envato Tuts+
Core Data and Swift: NSFetchedResultsController,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-nsfetchedresultscontroller--cms-25072,Envato Tuts+
How to Use New Relic Insights to Learn More About Your Customers,Jarkko Laine,New Relic,https://code.tutsplus.com/tutorials/how-to-use-new-relic-insights-to-learn-more-about-your-customers--cms-25104,Envato Tuts+
Let Me Hear Your Browser Talk: Using the Speech Synthesis API,Stuart Memo,Text to Speech,https://code.tutsplus.com/tutorials/let-me-hear-your-browser-talk-using-the-speech-synthesis-api--cms-24971,Envato Tuts+
"Enter Your Laravel Scripts & Apps to Win a Share of $5,500",Andrew Blackman,Promotion,https://code.tutsplus.com/articles/enter-your-laravel-scripts-apps-to-win-a-share-of-5500--cms-25262,Envato Tuts+
New Course: Upgrade an App to watchOS 2,Andrew Blackman,Smart Watch App,https://code.tutsplus.com/articles/new-course-upgrade-an-app-to-watchos-2--cms-25238,Envato Tuts+
Core Data and Swift: Relationships and More Fetching,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-relationships-and-more-fetching--cms-25070,Envato Tuts+
Improved Ajax Techniques for WordPress: Procedural Programming,Tom McFarlin,WordPress,https://code.tutsplus.com/tutorials/improved-ajax-techniques-for-wordpress-procedural-programming--cms-24854,Envato Tuts+
"Quiz: Amazon Web Services, Do You Know the Right Tool for the Job?",Adam Brown,Quiz,https://code.tutsplus.com/articles/quiz-amazon-web-services-do-you-know-the-right-tool-for-the-job--cms-25195,Envato Tuts+
PostCSS Deep Dive: Create Your Own Plugin,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/postcss-deep-dive-create-your-own-plugin--cms-24605,Envato Tuts+
Magento Theme Development: Getting Started,Anwar Haq,Magento,https://code.tutsplus.com/articles/magento-theme-development-getting-started--cms-24553,Envato Tuts+
What Are WebSockets? A Brief Introduction,Daniel Stern,JavaScript,https://code.tutsplus.com/tutorials/what-are-websockets-a-brief-introduction--cms-25239,Envato Tuts+
iOS 9: An Introduction to Multitasking on iPad,Davis Allie,iOS,https://code.tutsplus.com/tutorials/ios-9-an-introduction-to-multitasking-on-ipad--cms-25151,Envato Tuts+
Add an Automatic 'Featured Image' to Blog Posts Based on Category,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/add-an-automatic-featured-image-to-blog-posts-based-on-category--cms-22664,Envato Tuts+
Core Data and Swift: Managed Objects and Fetch Requests,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-managed-objects-and-fetch-requests--cms-25068,Envato Tuts+
DRY WordPress Theme Development,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/dry-wordpress-theme-development--cms-22117,Envato Tuts+
Core Data and Swift: Data Model,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-data-model--cms-25067,Envato Tuts+
Explore Amazon Web Services,Andrew Blackman,Cloud Services,https://code.tutsplus.com/articles/explore-amazon-web-services--cms-25189,Envato Tuts+
Core Data and Swift: Core Data Stack,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/core-data-and-swift-core-data-stack--cms-25065,Envato Tuts+
PostCSS Deep Dive: Miscellaneous Goodies,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/postcss-deep-dive-miscellaneous-goodies--cms-24603,Envato Tuts+
Mastering WP_Query: Series Finale,Barış Ünver,WordPress,https://code.tutsplus.com/tutorials/mastering-wp_query-series-finale--cms-23452,Envato Tuts+
An Introduction to Learning and Using DNS Records,Jeff Reifman,Web Development,https://code.tutsplus.com/tutorials/an-introduction-to-learning-and-using-dns-records--cms-24704,Envato Tuts+
Using Gradle Build Variants,Paul Trebilcox-Ruiz,Gradle,https://code.tutsplus.com/tutorials/using-gradle-build-variants--cms-25005,Envato Tuts+
PostCSS Deep Dive: Shortcuts and Shorthand,Kezz Bracey,PostCSS,https://webdesign.tutsplus.com/tutorials/postcss-deep-dive-shortcuts-and-shorthand--cms-24602,Envato Tuts+
Query Improvements in the Latest Versions of WordPress,Rachel McCollin,WordPress,https://code.tutsplus.com/tutorials/query-improvements-in-the-latest-versions-of-wordpress--cms-23016,Envato Tuts+
What Is a Core Data Fault?,Bart Jacobs,Core Data,https://code.tutsplus.com/tutorials/what-is-a-core-data-fault--cms-25157,Envato Tuts+
New Course: Animate Your Site With AngularJS,Andrew Blackman,JavaScript,https://code.tutsplus.com/articles/new-course-animate-your-site-with-angularjs--cms-25162,Envato Tuts+
